TYPE,LATITUDE,LONGITUDE
PROPERTY,52.131647,-106.6701632
PROPERTY,52.1577729,-106.6422677
PROPERTY,52.1469512,-106.6701367
PROPERTY,52.1195546,-106.6040092
PROPERTY,52.1583592,-106.6613972
PROPERTY,52.141371,-106.6730553
PROPERTY,52.1689035,-106.6222053
PROPERTY,52.1047472,-106.58927
PROPERTY,52.1422517,-106.7267234
PROPERTY,52.1232885,-106.698848
PROPERTY,52.1061097,-106.6134125
PROPERTY,52.1335604,-106.5989453
PROPERTY,52.1241749,-106.6650776
PROPERTY,52.1461996,-106.7352657
PROPERTY,52.1147761,-106.6226931
PROPERTY,52.1297412,-106.610672
PROPERTY,52.1230685,-106.69976
PROPERTY,52.120058,-106.6814595
PROPERTY,52.1035998,-106.6447301
PROPERTY,52.114853,-106.6197164
PROPERTY,52.1409727,-106.6489858
PROPERTY,52.1146571,-106.5751194
PROPERTY,52.1945959,-106.6709126
PROPERTY,52.1315753,-106.6593193
PROPERTY,52.0932845,-106.5918114
PROPERTY,52.1292325,-106.7025514
PROPERTY,52.1694309,-106.6701011
PROPERTY,52.0873419,-106.6201211
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.127373,-106.6703686
PROPERTY,52.126463,-106.6831469
PROPERTY,52.1218438,-106.6779186
PROPERTY,52.0874676,-106.6428669
PROPERTY,52.1563804,-106.6633555
PROPERTY,52.114617,-106.646494
PROPERTY,52.1687404,-106.6249046
PROPERTY,52.1624464,-106.6648684
PROPERTY,52.1148539,-106.6352857
PROPERTY,52.1261783,-106.6829317
PROPERTY,52.123402,-106.6529094
PROPERTY,52.1175052,-106.6687435
PROPERTY,52.1421638,-106.6441778
PROPERTY,52.2003209,-106.6280173
PROPERTY,52.1319187,-106.6623857
PROPERTY,52.1369222,-106.6557041
PROPERTY,52.1473099,-106.6815945
PROPERTY,52.0843777,-106.6270779
PROPERTY,52.1565208,-106.6565775
PROPERTY,52.0993269,-106.6057361
PROPERTY,52.1141087,-106.6189153
PROPERTY,52.1259101,-106.6054499
PROPERTY,52.1197964,-106.6464803
PROPERTY,52.1447102,-106.7276955
PROPERTY,52.1010092,-106.6043511
PROPERTY,52.1146922,-106.7180925
PROPERTY,52.16503,-106.5682125
PROPERTY,52.127513,-106.6908273
PROPERTY,52.1317035,-106.5973008
PROPERTY,52.1288163,-106.6347597
PROPERTY,52.1531435,-106.6633518
PROPERTY,52.1345174,-106.717584
PROPERTY,52.1254103,-106.6287768
PROPERTY,52.1259233,-106.5791689
PROPERTY,52.1741792,-106.6262874
PROPERTY,52.1261592,-106.6993079
PROPERTY,52.1341267,-106.6343696
PROPERTY,52.0869505,-106.6250405
PROPERTY,52.1292124,-106.7058087
PROPERTY,52.1332705,-106.7180036
PROPERTY,52.1004666,-106.6699617
PROPERTY,52.1069369,-106.6193127
PROPERTY,52.1324657,-106.7213917
PROPERTY,52.1499682,-106.621473
PROPERTY,52.1195546,-106.6040092
PROPERTY,52.1278,-106.66911
PROPERTY,52.1628048,-106.5759565
PROPERTY,52.1370968,-106.6592761
PROPERTY,52.13651,-106.72614
PROPERTY,52.1148539,-106.6352857
PROPERTY,52.1344413,-106.6734824
PROPERTY,52.1577729,-106.6422677
PROPERTY,52.1473152,-106.5750733
PROPERTY,52.1442266,-106.6739516
PROPERTY,52.1563263,-106.6748002
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.1288241,-106.6283462
PROPERTY,52.1293338,-106.6703251
PROPERTY,52.1579171,-106.651264
PROPERTY,52.0894292,-106.6226491
PROPERTY,52.1536963,-106.6347501
PROPERTY,52.1146243,-106.5989248
PROPERTY,52.1183357,-106.6672409
PROPERTY,52.1489695,-106.5690074
PROPERTY,52.1314501,-106.6412848
PROPERTY,52.1138646,-106.7106996
PROPERTY,52.1476995,-106.5772646
PROPERTY,52.1288494,-106.6414376
PROPERTY,52.1258248,-106.603124
PROPERTY,52.1653543,-106.6728728
PROPERTY,52.1426226,-106.5430338
PROPERTY,52.134749,-106.6587066
PROPERTY,52.1143429,-106.708717
PROPERTY,52.1292624,-106.7215458
PROPERTY,52.1454021,-106.6703126
PROPERTY,52.1341691,-106.6558212
PROPERTY,52.1156357,-106.6137857
PROPERTY,52.1146922,-106.7180925
PROPERTY,52.1366167,-106.65825
PROPERTY,52.1691844,-106.5735936
PROPERTY,52.0846797,-106.6043929
PROPERTY,52.1405331,-106.5596942
PROPERTY,52.1284043,-106.7383581
PROPERTY,52.1296497,-106.6041964
PROPERTY,52.1737982,-106.6683781
PROPERTY,52.1073132,-106.659499
PROPERTY,52.1370987,-106.681356
PROPERTY,52.095337,-106.5545843
PROPERTY,52.1139386,-106.5924594
PROPERTY,52.0991441,-106.5536216
PROPERTY,52.1174747,-106.5989246
PROPERTY,52.1485068,-106.6701364
PROPERTY,52.1185951,-106.6024994
PROPERTY,52.1088061,-106.7387055
PROPERTY,52.1188806,-106.5786717
PROPERTY,52.144774,-106.7471656
PROPERTY,52.0980413,-106.6659729
PROPERTY,52.1441334,-106.6710104
PROPERTY,52.1368725,-106.6059902
PROPERTY,52.1268099,-106.6464759
PROPERTY,52.1577729,-106.6422677
PROPERTY,52.0874676,-106.6428669
PROPERTY,52.1303186,-106.6629982
PROPERTY,52.1380351,-106.6300411
PROPERTY,52.1237052,-106.5983149
PROPERTY,52.1294611,-106.728245
PROPERTY,52.1294611,-106.728245
PROPERTY,52.1202992,-106.7078347
PROPERTY,52.1652007,-106.6428629
PROPERTY,52.1451977,-106.6080436
PROPERTY,52.113882,-106.6642559
PROPERTY,52.096105,-106.6540608
PROPERTY,52.1073132,-106.659499
PROPERTY,52.114617,-106.646494
PROPERTY,52.1505843,-106.5536725
PROPERTY,52.1142907,-106.6530981
PROPERTY,52.098886,-106.5878352
PROPERTY,52.1470074,-106.6521027
PROPERTY,52.130496,-106.7579887
PROPERTY,52.1280657,-106.7539337
PROPERTY,52.1435989,-106.7132713
PROPERTY,52.114725,-106.6464833
PROPERTY,52.1293701,-106.7393307
PROPERTY,52.1175105,-106.6658225
PROPERTY,52.1293222,-106.6812677
PROPERTY,52.093805,-106.6705012
PROPERTY,52.1147124,-106.5662414
PROPERTY,52.1156357,-106.6137857
PROPERTY,52.1314919,-106.6530919
PROPERTY,52.0850316,-106.64088
PROPERTY,52.1307274,-106.6363491
PROPERTY,52.1288241,-106.6283462
PROPERTY,52.1483489,-106.5649661
PROPERTY,52.1271181,-106.7614058
PROPERTY,52.1259101,-106.6054499
PROPERTY,52.1291972,-106.7654764
PROPERTY,52.1265867,-106.7378344
PROPERTY,52.1525254,-106.6231739
PROPERTY,52.14386,-106.71012
PROPERTY,52.1431123,-106.6833801
PROPERTY,52.1329466,-106.5520213
PROPERTY,52.1381247,-106.6679944
PROPERTY,52.1664304,-106.6475288
PROPERTY,52.1737982,-106.6683781
PROPERTY,52.1154412,-106.722839
PROPERTY,52.0837186,-106.6305276
PROPERTY,52.1444977,-106.7188596
PROPERTY,52.1593286,-106.6672521
PROPERTY,52.1323931,-106.6701765
PROPERTY,52.193918,-106.6749693
PROPERTY,52.1195162,-106.642716
PROPERTY,52.1279733,-106.6654384
PROPERTY,52.1116067,-106.6636454
PROPERTY,52.1274404,-106.7560714
PROPERTY,52.0884893,-106.6288624
PROPERTY,52.0855733,-106.6225384
PROPERTY,52.1098835,-106.5689783
PROPERTY,52.1581052,-106.6513148
PROPERTY,52.1388649,-106.7092317
PROPERTY,52.0913527,-106.5729555
PROPERTY,52.0873727,-106.6296245
PROPERTY,52.0772426,-106.6071032
PROPERTY,52.1291927,-106.6701299
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.1616983,-106.668174
PROPERTY,52.1136145,-106.6704531
PROPERTY,52.1352864,-106.6607723
PROPERTY,52.115415,-106.649868
PROPERTY,52.1425193,-106.6489844
PROPERTY,52.1586542,-106.6564082
PROPERTY,52.1314501,-106.6412848
PROPERTY,52.1454061,-106.6732066
PROPERTY,52.1323931,-106.6701765
PROPERTY,52.1138127,-106.6004293
PROPERTY,52.1438849,-106.7416209
PROPERTY,52.1261592,-106.6993079
PROPERTY,52.1248898,-106.7068854
PROPERTY,52.1281835,-106.5989427
PROPERTY,52.1264611,-106.6895603
PROPERTY,52.0885609,-106.6308355
PROPERTY,52.1489695,-106.5690074
PROPERTY,52.1444977,-106.7188596
PROPERTY,52.1377628,-106.661785
PROPERTY,52.1139068,-106.6713987
PROPERTY,52.1260924,-106.6373042
PROPERTY,52.089629,-106.5619325
PROPERTY,52.1249509,-106.6699713
PROPERTY,52.1067563,-106.6530531
PROPERTY,52.1148341,-106.7182294
PROPERTY,52.1148341,-106.7182294
PROPERTY,52.114853,-106.6197164
PROPERTY,52.0929747,-106.6464414
PROPERTY,52.1139654,-106.6906213
PROPERTY,52.1217998,-106.6414415
PROPERTY,52.1565208,-106.6565775
PROPERTY,52.1536963,-106.6347501
PROPERTY,52.1113028,-106.5938843
PROPERTY,52.1073188,-106.6352875
PROPERTY,52.1146243,-106.5989248
PROPERTY,52.1686646,-106.5988729
PROPERTY,52.130849,-106.6750718
PROPERTY,52.1441326,-106.7216955
PROPERTY,52.086632,-106.6466896
PROPERTY,52.1316205,-106.7281533
PROPERTY,52.12926,-106.72155
PROPERTY,52.1289926,-106.7215501
PROPERTY,52.1148003,-106.6717973
PROPERTY,52.1507839,-106.7206366
PROPERTY,52.1333562,-106.6701103
PROPERTY,52.1404714,-106.5596044
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1159158,-106.6222087
PROPERTY,52.1373334,-106.6091193
PROPERTY,52.1120955,-106.6899664
PROPERTY,52.1746623,-106.6504216
PROPERTY,52.1461648,-106.6786574
PROPERTY,52.1288163,-106.6347597
PROPERTY,52.118062,-106.5980546
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.1345174,-106.717584
PROPERTY,52.0982164,-106.5639407
PROPERTY,52.1315931,-106.6701612
PROPERTY,52.1465733,-106.6007853
PROPERTY,52.1131775,-106.6721017
PROPERTY,52.1506754,-106.5671671
PROPERTY,52.1012135,-106.6762535
PROPERTY,52.1154106,-106.6585144
PROPERTY,52.1081768,-106.5883259
PROPERTY,52.1480376,-106.5988939
PROPERTY,52.1207435,-106.6825662
PROPERTY,52.1188318,-106.6330797
PROPERTY,52.1010092,-106.6043511
PROPERTY,52.2058217,-106.6404973
PROPERTY,52.1135416,-106.6875674
PROPERTY,52.1844897,-106.6381906
PROPERTY,52.1544559,-106.6817615
PROPERTY,52.097486,-106.6530461
PROPERTY,52.1273589,-106.6451521
PROPERTY,52.1154161,-106.6446393
PROPERTY,52.1372976,-106.7625527
PROPERTY,52.1159729,-106.6670943
PROPERTY,52.1706287,-106.6281614
PROPERTY,52.0892939,-106.5715839
PROPERTY,52.12815,-106.5591448
PROPERTY,52.1332901,-106.7246673
PROPERTY,52.1461648,-106.6786574
PROPERTY,52.1156357,-106.6137857
PROPERTY,52.1133631,-106.6691584
PROPERTY,52.1144124,-106.6256009
PROPERTY,52.1438567,-106.6790968
PROPERTY,52.1074069,-106.6046684
PROPERTY,52.129197,-106.7588726
PROPERTY,52.0788134,-106.6269631
PROPERTY,52.1131357,-106.6197125
PROPERTY,52.1274404,-106.7560714
PROPERTY,52.0884893,-106.6288624
PROPERTY,52.1252625,-106.7586154
PROPERTY,52.193918,-106.6749693
PROPERTY,52.1586542,-106.6564082
PROPERTY,52.1427808,-106.6572659
PROPERTY,52.1289397,-106.6613106
PROPERTY,52.1348269,-106.6227349
PROPERTY,52.175146,-106.5463821
PROPERTY,52.1650981,-106.5521895
PROPERTY,52.1302169,-106.6491145
PROPERTY,52.1686646,-106.5988729
PROPERTY,52.0889588,-106.5811769
PROPERTY,52.1579122,-106.6605765
PROPERTY,52.1306516,-106.6623386
PROPERTY,52.1256028,-106.6898493
PROPERTY,52.1536963,-106.6347501
PROPERTY,52.1133726,-106.5964118
PROPERTY,52.1261109,-106.67187
PROPERTY,52.1711646,-106.6593882
PROPERTY,52.137013,-106.6703055
PROPERTY,52.1372183,-106.6525441
PROPERTY,52.1472715,-106.7074197
PROPERTY,52.1587578,-106.6871576
PROPERTY,52.1378432,-106.5994055
PROPERTY,52.0959923,-106.5375261
PROPERTY,52.1748614,-106.6464656
PROPERTY,52.1416946,-106.657781
PROPERTY,52.1696268,-106.6303914
PROPERTY,52.1306443,-106.6647637
PROPERTY,52.1491942,-106.5878267
PROPERTY,52.0839763,-106.6352951
PROPERTY,52.1827068,-106.5519396
PROPERTY,52.145762,-106.696751
PROPERTY,52.2020987,-106.6712819
PROPERTY,52.1320288,-106.7559011
PROPERTY,52.098172,-106.6386905
PROPERTY,52.1327694,-106.7325812
PROPERTY,52.1439226,-106.6989756
PROPERTY,52.1166928,-106.6568531
PROPERTY,52.13028,-106.6580731
PROPERTY,52.1672042,-106.612361
PROPERTY,52.1233286,-106.7122308
PROPERTY,52.2020987,-106.6712819
PROPERTY,52.1945998,-106.6604512
PROPERTY,52.1642928,-106.5648236
PROPERTY,52.150046,-106.5658149
PROPERTY,52.093244,-106.5345266
PROPERTY,52.1365885,-106.6129648
PROPERTY,52.1587578,-106.6871576
PROPERTY,52.1323049,-106.7536619
PROPERTY,52.1438556,-106.6703131
PROPERTY,52.1260971,-106.6703063
PROPERTY,52.1477572,-106.6010032
PROPERTY,52.1310149,-106.7098663
PROPERTY,52.1207982,-106.6513523
PROPERTY,52.1439226,-106.6989756
PROPERTY,52.1046703,-106.5989483
PROPERTY,52.1240494,-106.6940854
PROPERTY,52.154767,-106.6680903
PROPERTY,52.1146196,-106.6540158
PROPERTY,52.1082506,-106.6465077
PROPERTY,52.1510757,-106.5989735
PROPERTY,52.0952845,-106.6465119
PROPERTY,52.1150343,-106.6507303
PROPERTY,52.0920736,-106.6232413
PROPERTY,52.1730272,-106.6464564
PROPERTY,52.1365146,-106.7261362
PROPERTY,52.0929688,-106.6704992
PROPERTY,52.1479596,-106.6713145
PROPERTY,52.1158537,-106.6293194
PROPERTY,52.1588012,-106.6872615
PROPERTY,52.102264,-106.6178001
PROPERTY,52.1149542,-106.6950258
PROPERTY,52.126809,-106.6439631
PROPERTY,52.1481676,-106.7420511
PROPERTY,52.085563,-106.6174003
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.0929611,-106.6704113
PROPERTY,52.1287875,-106.6561476
PROPERTY,52.076426,-106.6069863
PROPERTY,52.1147761,-106.6226931
PROPERTY,52.1326889,-106.6568621
PROPERTY,52.1139386,-106.5924594
PROPERTY,52.190793,-106.645284
PROPERTY,52.1324955,-106.5480315
PROPERTY,52.1027216,-106.5726984
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.1288823,-106.723562
PROPERTY,52.1680304,-106.6648575
PROPERTY,52.1301363,-106.6682658
PROPERTY,52.1290825,-106.6226431
PROPERTY,52.1036019,-106.6465116
PROPERTY,52.1509173,-106.5927409
PROPERTY,52.1123145,-106.5928689
PROPERTY,52.1102725,-106.5989151
PROPERTY,52.1730272,-106.6464564
PROPERTY,52.1348269,-106.6227349
PROPERTY,52.101485,-106.620181
PROPERTY,52.1838351,-106.6464607
PROPERTY,52.1570996,-106.6537775
PROPERTY,52.1187916,-106.6623354
PROPERTY,52.1577729,-106.6422677
PROPERTY,52.1240932,-106.6523506
PROPERTY,52.1146927,-106.5938738
PROPERTY,52.1451413,-106.5681713
PROPERTY,52.1111177,-106.5989162
PROPERTY,52.1370987,-106.681356
PROPERTY,52.1229367,-106.6521033
PROPERTY,52.1476168,-106.5794103
PROPERTY,52.1418744,-106.7056934
PROPERTY,52.1438578,-106.6701525
PROPERTY,52.1332901,-106.7246673
PROPERTY,52.1438113,-106.7258338
PROPERTY,52.1820238,-106.6576569
PROPERTY,52.1438578,-106.6701525
PROPERTY,52.1121508,-106.6930063
PROPERTY,52.1271181,-106.7614058
PROPERTY,52.1728947,-106.6648637
PROPERTY,52.1563263,-106.6748002
PROPERTY,52.1499682,-106.621473
PROPERTY,52.1205149,-106.6446079
PROPERTY,52.1277288,-106.7058105
PROPERTY,52.1581076,-106.6511395
PROPERTY,52.1582685,-106.70056
PROPERTY,52.1439226,-106.6989756
PROPERTY,52.0968017,-106.6226976
PROPERTY,52.1291927,-106.6701299
PROPERTY,52.1154763,-106.770835
PROPERTY,52.1146922,-106.7180925
PROPERTY,52.1454021,-106.6703126
PROPERTY,52.1026678,-106.7071172
PROPERTY,52.1293116,-106.7206419
PROPERTY,52.0805991,-106.6049325
PROPERTY,52.1354357,-106.7248963
PROPERTY,52.1694336,-106.6705399
PROPERTY,52.1218039,-106.6346783
PROPERTY,52.1358374,-106.7263292
PROPERTY,52.160737,-106.6482981
PROPERTY,52.116816,-106.6227818
PROPERTY,52.1661462,-106.5518019
PROPERTY,52.098446,-106.5750592
PROPERTY,52.1664748,-106.6648579
PROPERTY,52.1789809,-106.6700347
PROPERTY,52.1728947,-106.6648637
PROPERTY,52.1369948,-106.7430034
PROPERTY,52.1148572,-106.6108803
PROPERTY,52.1574042,-106.6640808
PROPERTY,52.1195546,-106.6040092
PROPERTY,52.1933057,-106.687017
PROPERTY,52.0810257,-106.6046413
PROPERTY,52.1370151,-106.6941097
PROPERTY,52.1155117,-106.5891562
PROPERTY,52.1485139,-106.6028866
PROPERTY,52.1430981,-106.5871422
PROPERTY,52.1068487,-106.6172213
PROPERTY,52.1471701,-106.5958958
PROPERTY,52.0874676,-106.6428669
PROPERTY,52.0965325,-106.6879619
PROPERTY,52.1578507,-106.6693898
PROPERTY,52.1580899,-106.6549692
PROPERTY,52.1730272,-106.6464564
PROPERTY,52.114617,-106.646494
PROPERTY,52.0862902,-106.5668953
PROPERTY,52.1073156,-106.6465024
PROPERTY,52.1507689,-106.7302688
PROPERTY,52.1386421,-106.6047972
PROPERTY,52.1288163,-106.6347597
PROPERTY,52.1677187,-106.672903
PROPERTY,52.1293347,-106.6734371
PROPERTY,52.13558,-106.60399
PROPERTY,52.1289382,-106.638928
PROPERTY,52.1728947,-106.6648637
PROPERTY,52.1285462,-106.7560856
PROPERTY,52.1146954,-106.6108745
PROPERTY,52.1552207,-106.7240677
PROPERTY,52.1469512,-106.6701367
PROPERTY,52.0970621,-106.62989
PROPERTY,52.110094,-106.6567691
PROPERTY,52.0929625,-106.6703092
PROPERTY,52.09226,-106.67041
PROPERTY,52.1438556,-106.6633126
PROPERTY,52.160076,-106.6492679
PROPERTY,52.1493054,-106.6166985
PROPERTY,52.1185074,-106.6556934
PROPERTY,52.1124056,-106.5874539
PROPERTY,52.1525254,-106.6231739
PROPERTY,52.1577729,-106.6422677
PROPERTY,52.1195546,-106.6040092
PROPERTY,52.1582685,-106.70056
PROPERTY,52.1150724,-106.5963849
PROPERTY,52.1026678,-106.7071172
PROPERTY,52.1174481,-106.5869173
PROPERTY,52.0908878,-106.5297162
PROPERTY,52.19743,-106.6309552
PROPERTY,52.1170751,-106.6578021
PROPERTY,52.1683966,-106.5550241
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1157676,-106.6192529
PROPERTY,52.0991376,-106.5459125
PROPERTY,52.1882196,-106.6652752
PROPERTY,52.1447457,-106.6955139
PROPERTY,52.119294,-106.6553866
PROPERTY,52.1102354,-106.6226888
PROPERTY,52.1002072,-106.6622283
PROPERTY,52.114716,-106.694082
PROPERTY,52.1577729,-106.6422677
PROPERTY,52.1917322,-106.6794519
PROPERTY,52.1144825,-106.7003097
PROPERTY,52.1500988,-106.5659045
PROPERTY,52.1730928,-106.6326826
PROPERTY,52.1286553,-106.6926822
PROPERTY,52.156083,-106.6830508
PROPERTY,52.1052619,-106.6512601
PROPERTY,52.0955885,-106.6728161
PROPERTY,52.1303639,-106.5986117
PROPERTY,52.1354858,-106.6746467
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1366202,-106.6618302
PROPERTY,52.1095702,-106.7178664
PROPERTY,52.1579416,-106.6712206
PROPERTY,52.1510757,-106.5989735
PROPERTY,52.1378178,-106.6521133
PROPERTY,52.1952925,-106.62817
PROPERTY,52.1185074,-106.6556934
PROPERTY,52.139368,-106.6936876
PROPERTY,52.155423,-106.5658136
PROPERTY,52.1265313,-106.64518
PROPERTY,52.0823906,-106.6074195
PROPERTY,52.1298675,-106.6789652
PROPERTY,52.1495385,-106.6029234
PROPERTY,52.1404714,-106.5596044
PROPERTY,52.1502168,-106.6131796
PROPERTY,52.1731336,-106.6407568
PROPERTY,52.0963303,-106.6469592
PROPERTY,52.0903292,-106.6465776
PROPERTY,52.1244847,-106.6044784
PROPERTY,52.1036232,-106.7143962
PROPERTY,52.0848275,-106.6198841
PROPERTY,52.124816,-106.6346863
PROPERTY,52.1308454,-106.682903
PROPERTY,52.0929625,-106.6703092
PROPERTY,52.0890524,-106.6465744
PROPERTY,52.1345508,-106.7177607
PROPERTY,52.1189226,-106.6689718
PROPERTY,52.1418744,-106.7056934
PROPERTY,52.1418744,-106.7056934
PROPERTY,52.0839904,-106.6465486
PROPERTY,52.1577729,-106.6422677
PROPERTY,52.1342557,-106.7083685
PROPERTY,52.094614,-106.6654365
PROPERTY,52.0903292,-106.6465776
PROPERTY,52.1366184,-106.6600474
PROPERTY,52.1525254,-106.6231739
PROPERTY,52.094614,-106.6654365
PROPERTY,52.1407611,-106.6116103
PROPERTY,52.1733101,-106.6704658
PROPERTY,52.1441255,-106.5889764
PROPERTY,52.1580258,-106.6633584
PROPERTY,52.1046703,-106.5989483
PROPERTY,52.0855733,-106.6225384
PROPERTY,52.1405331,-106.5596942
PROPERTY,52.1116027,-106.6042495
PROPERTY,52.1746623,-106.6504216
PROPERTY,52.129184,-106.694061
PROPERTY,52.2020987,-106.6712819
PROPERTY,52.0959069,-106.6314976
PROPERTY,52.157767,-106.668948
PROPERTY,52.1707873,-106.6231805
PROPERTY,52.0976638,-106.6678714
PROPERTY,52.1438294,-106.5989039
PROPERTY,52.1289018,-106.7098731
PROPERTY,52.1720365,-106.6225679
PROPERTY,52.1161605,-106.5443982
PROPERTY,52.1297412,-106.610672
PROPERTY,52.1116027,-106.6042495
PROPERTY,52.1578507,-106.6693898
PROPERTY,52.1073747,-106.6704243
PROPERTY,52.1044395,-106.638672
PROPERTY,52.1039966,-106.6232362
PROPERTY,52.1586542,-106.6564082
PROPERTY,52.1147592,-106.5989296
PROPERTY,52.193918,-106.6749693
PROPERTY,52.1121409,-106.6135718
PROPERTY,52.12832,-106.69884
PROPERTY,52.1372467,-106.7611478
PROPERTY,52.1155796,-106.6335304
PROPERTY,52.0933848,-106.622705
PROPERTY,52.1316021,-106.660606
PROPERTY,52.1595861,-106.6731974
PROPERTY,52.1588012,-106.6872615
PROPERTY,52.1322106,-106.6640038
PROPERTY,52.174881,-106.6508539
PROPERTY,52.1288753,-106.6389257
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.1730272,-106.6464564
PROPERTY,52.1092817,-106.5870654
PROPERTY,52.1260971,-106.6703063
PROPERTY,52.1500488,-106.6717289
PROPERTY,52.1293347,-106.6734371
PROPERTY,52.1314501,-106.6412848
PROPERTY,52.1372722,-106.7222931
PROPERTY,52.1729803,-106.640795
PROPERTY,52.1116027,-106.6042495
PROPERTY,52.1135416,-106.6875674
PROPERTY,52.1417424,-106.6772927
PROPERTY,52.101485,-106.620181
PROPERTY,52.1692505,-106.627687
PROPERTY,52.1363595,-106.5994108
PROPERTY,52.1303951,-106.7502702
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.0894292,-106.6226491
PROPERTY,52.1298675,-106.6789652
PROPERTY,52.1146922,-106.7180925
PROPERTY,52.1386318,-106.5989369
PROPERTY,52.1629346,-106.6512451
PROPERTY,52.0995496,-106.5893042
PROPERTY,52.1303306,-106.722902
PROPERTY,52.1669072,-106.6596977
PROPERTY,52.1331141,-106.6598732
PROPERTY,52.1541192,-106.7014689
PROPERTY,52.1092817,-106.5870654
PROPERTY,52.129961,-106.6937983
PROPERTY,52.1041047,-106.6407624
PROPERTY,52.1492885,-106.6587062
PROPERTY,52.1043634,-106.5883948
PROPERTY,52.1245898,-106.6782993
PROPERTY,52.1472656,-106.572046
PROPERTY,52.1373861,-106.7113816
PROPERTY,52.1324657,-106.7213917
PROPERTY,52.1219333,-106.6961671
PROPERTY,52.1278903,-106.7493977
PROPERTY,52.0896117,-106.6034021
PROPERTY,52.1536963,-106.6347501
PROPERTY,52.1292766,-106.7589634
PROPERTY,52.0943808,-106.670479
PROPERTY,52.1947076,-106.6604552
PROPERTY,52.0805991,-106.6049325
PROPERTY,52.1245242,-106.6702621
PROPERTY,52.1332901,-106.7246673
PROPERTY,52.0900221,-106.6226852
PROPERTY,52.1014436,-106.5868748
PROPERTY,52.1195546,-106.6040092
PROPERTY,52.1252771,-106.6685226
PROPERTY,52.1481199,-106.7361442
PROPERTY,52.1509661,-106.574369
PROPERTY,52.1002117,-106.6465328
PROPERTY,52.1504599,-106.6820202
PROPERTY,52.1128992,-106.6199084
PROPERTY,52.1571009,-106.7178394
PROPERTY,52.1148341,-106.7182294
PROPERTY,52.1291892,-106.6227346
PROPERTY,52.0892198,-106.5978266
PROPERTY,52.1536963,-106.6347501
PROPERTY,52.1331397,-106.6554908
PROPERTY,52.1462159,-106.7304869
PROPERTY,52.086384,-106.6335002
PROPERTY,52.1577729,-106.6422677
PROPERTY,52.1418744,-106.7056934
PROPERTY,52.0984417,-106.5713361
PROPERTY,52.1675012,-106.6442491
PROPERTY,52.1705595,-106.6338182
PROPERTY,52.1092817,-106.5870654
PROPERTY,52.1714452,-106.5577188
PROPERTY,52.1348269,-106.6227349
PROPERTY,52.1228095,-106.6522009
PROPERTY,52.1730272,-106.6464564
PROPERTY,52.1630448,-106.6472283
PROPERTY,52.168462,-106.6559097
PROPERTY,52.1653543,-106.6728728
PROPERTY,52.1373025,-106.7053579
PROPERTY,52.1675012,-106.6442491
PROPERTY,52.1589133,-106.6533184
PROPERTY,52.1293347,-106.6734371
PROPERTY,52.1227085,-106.5862277
PROPERTY,52.1345674,-106.5989521
PROPERTY,52.1149366,-106.6704295
PROPERTY,52.1675428,-106.5692513
PROPERTY,52.1367604,-106.6760681
PROPERTY,52.1290825,-106.6226431
PROPERTY,52.0895617,-106.5978096
PROPERTY,52.1647341,-106.5742262
PROPERTY,52.1252679,-106.6685369
PROPERTY,52.0900221,-106.6226852
PROPERTY,52.1429138,-106.6940998
